unique_id,MetaARIMA,AutoARIMA,SeasonalNaive,TimesFM
T000056,0.5974300019777034,0.5974300019777034,0.9728381374722839,0.5782236035805849
T000057,0.6201178251803188,0.6784285796944219,0.9309571286141576,0.548368748734266
T000058,0.49446439817815957,0.4970709642597296,0.6391402714932127,0.46265815286075374
T000059,0.6451558893687752,0.7076815898252774,0.752889721961887,0.6184165261008523
T000060,0.7180680207302198,0.9440334211378085,0.9241880664652568,0.5963346821303814
T000061,0.6606127788520052,0.671283139559508,0.8782005869851229,0.6468589002093664
T000062,0.47847568030615656,0.3724653421838047,0.5574555403556771,0.43799586541784225
T000063,0.574698643113976,0.7805750633420051,1.0360666893501191,0.4935169927357573
T000064,0.5805455129007744,0.5807145247183391,1.0277562111801242,0.6120673185549907
T000065,0.7791595708748849,0.5596036300662988,1.0319947525690547,0.859130672546302
T000066,0.5034815177040494,0.5044240633221962,0.6433390447633326,0.45470732377354056
T000067,0.3865744753123778,0.39965711173113855,0.7650273224043717,0.4421812061786805
T000068,0.908239673496895,0.874106857255436,1.0820535050780282,0.8706270585947176
T000069,0.7809447747130367,0.8014309778308386,1.022605240549828,0.6652530919235596
T000070,0.6696805441421428,0.6707192935851158,0.7514059048001607,0.6946326058704371
T000071,0.8832439554863555,0.8694352595326234,0.9634831460674158,0.6909938992275282
T000072,0.9667715139765416,0.724867951441202,1.133114374034003,0.8187439200682839
T000073,0.8244807162278611,0.861770437029201,0.8523431048720067,0.7624929413925411
T000074,0.3845450182542427,0.3663930653137534,0.5765717765261075,0.43242993342457237
T000075,1.4112579729810484,2.074967031643802,1.175822446088462,1.0024172006658396
T000076,0.6217718524835171,0.6457345878060592,1.0988372093023255,0.518962735907976
T000077,0.646762274059672,0.6464979079143853,0.6462585034013606,0.706033740400457
T000078,0.8015694073356975,0.8015694073356975,0.9584603658536586,0.8411631235262242
T000079,0.6542020044943277,0.6217086552904234,0.8076154529307282,0.7691570844362303
T000080,0.9514446926142495,0.9140482408750134,1.0061291436464088,1.0876279588562348
T000081,0.3792615334134391,0.5083002088788963,0.9025660569105691,0.459013217832984
T000082,0.6408660052176477,0.6435332165732018,0.93,0.7652255249023437
T000083,1.2251256553810153,1.2251256553810153,1.6082514226590794,1.1769336556376908
T000084,1.265751932800478,1.1777168261309994,1.4625585023400938,1.0305293376285833
T000085,0.5080875897384647,0.5158637678848008,0.6770833333333333,0.4986737016318501
T000086,0.9134984816045236,1.0520360178782229,1.4602803738317758,1.2203699985397196
T000087,0.6147472454744889,0.6682652647115551,0.8724428399518652,0.682422734339745
T000088,0.5133491359264065,0.5355297581915966,0.685872027180068,0.5137871410676604
T000089,0.7604696819567998,0.8067112328079149,0.9437086092715232,0.9396926879882813
T000090,0.5327386764624272,0.5948273878499223,0.8557347670250897,0.5597460237455197
T000091,0.8128667691386198,0.8089209718336662,0.9216101694915255,0.7929457486686061
T000092,0.6630221486947894,0.7882771735122351,0.7582938388625593,0.6143218126342195
T000093,0.506331009549314,0.9254461168316982,0.9237536656891495,0.5472566039681085
